Microfossil_Type,Morphotype,Genus_Type,Species,Variety,Sample_ID,Transect,Count,Recorder,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,1,84,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V356220_LXXXX,1,4,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V356220_LXXXX,1,9,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V356220_LXXXX,1,1,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V356220_LXXXX,1,2,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V356220_LXXXX,1,10,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V356220_LXXXX,1,5,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V356220_LXXXX,1,16,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V356220_LXXXX,1,1,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V356220_LXXXX,1,10,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V356220_LXXXX,1,5,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V356220_LXXXX,1,2,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V356220_LXXXX,1,1,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V356220_LXXXX,1,19,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V356220_LXXXX,1,1,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V356220_LXXXX,1,3,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V356220_LXXXX,1,0,Megan O'toole,,,,
Phytolith,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,1,35,Megan O'toole,,,,
Sponge_Spicule,NA,NA,NA,NA,V356220_LXXXX,1,15,Megan O'toole,,,,
Charred,NA,NA,NA,NA,V356220_LXXXX,1,13,Megan O'toole,,,,
Unknown,NA,NA,NA,NA,V356220_LXXXX,1,18,Megan O'toole,,,,
Diatom,Araphid,NA,spp.,NA,V356220_LXXXX,2,1,Megan O'toole,,,,
Diatom,Araphid,Fragilaria,vaucheriae,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Fragilariales,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Odontidium,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Punctastriata,mimetica,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,brevistriata,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,trainorii,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,construens,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,binodis,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,venter,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,leptostauron,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V356220_LXXXX,2,24,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V356220_LXXXX,2,8,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V356220_LXXXX,2,5,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V356220_LXXXX,2,3,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V356220_LXXXX,2,1,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,apiculatum,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,delicatulum,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Nitzschioid,NA,spp.,NA,V356220_LXXXX,2,1,Megan O'toole,,,,
Diatom,Nitzschioid,Nitzschia,fonticola,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Surirelloid,Surirella,amphioxys,NA,V356220_LXXXX,2,2,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,NA,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,sculpta,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Craticula,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Geissleria,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Navicula,spp.,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,2,71,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V356220_LXXXX,2,4,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V356220_LXXXX,2,17,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V356220_LXXXX,2,5,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V356220_LXXXX,2,3,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V356220_LXXXX,2,12,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V356220_LXXXX,2,4,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V356220_LXXXX,2,5,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V356220_LXXXX,2,1,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V356220_LXXXX,2,10,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V356220_LXXXX,2,5,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V356220_LXXXX,2,4,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V356220_LXXXX,2,0,Megan O'toole,,,,
Phytolith,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,2,49,Megan O'toole,,,,
Sponge_Spicule,NA,NA,NA,NA,V356220_LXXXX,2,10,Megan O'toole,,,,
Charred,NA,NA,NA,NA,V356220_LXXXX,2,13,Megan O'toole,,,,
Unknown,NA,NA,NA,NA,V356220_LXXXX,2,15,Megan O'toole,,,,
Diatom,Araphid,NA,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Fragilaria,vaucheriae,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Fragilariales,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Odontidium,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Punctastriata,mimetica,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,brevistriata,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,trainorii,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,construens,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,binodis,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,venter,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,leptostauron,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V356220_LXXXX,3,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V356220_LXXXX,3,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V356220_LXXXX,3,17,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V356220_LXXXX,3,13,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V356220_LXXXX,3,8,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V356220_LXXXX,3,1,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V356220_LXXXX,3,2,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,apiculatum,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,delicatulum,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Nitzschioid,NA,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Nitzschioid,Nitzschia,fonticola,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Surirelloid,Surirella,amphioxys,NA,V356220_LXXXX,3,2,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,NA,spp.,NA,V356220_LXXXX,3,6,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,sculpta,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Craticula,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Geissleria,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Navicula,spp.,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,3,77,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V356220_LXXXX,3,7,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V356220_LXXXX,3,22,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V356220_LXXXX,3,1,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V356220_LXXXX,3,5,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V356220_LXXXX,3,13,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V356220_LXXXX,3,6,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V356220_LXXXX,3,14,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V356220_LXXXX,3,2,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V356220_LXXXX,3,10,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V356220_LXXXX,3,9,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V356220_LXXXX,3,3,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V356220_LXXXX,3,4,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V356220_LXXXX,3,11,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V356220_LXXXX,3,5,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V356220_LXXXX,3,0,Megan O'toole,,,,
Phytolith,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,3,47,Megan O'toole,,,,
Sponge_Spicule,NA,NA,NA,NA,V356220_LXXXX,3,22,Megan O'toole,,,,
Charred,NA,NA,NA,NA,V356220_LXXXX,3,24,Megan O'toole,,,,
Unknown,NA,NA,NA,NA,V356220_LXXXX,3,15,Megan O'toole,,,,
Diatom,Araphid,NA,spp.,NA,V356220_LXXXX,4,2,Megan O'toole,,,,
Diatom,Araphid,Fragilaria,vaucheriae,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Fragilariales,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Odontidium,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Punctastriata,mimetica,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,brevistriata,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Pseudostaurosira,trainorii,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,construens,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,binodis,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosira,construens,venter,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,leptostauron,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,leptostauron,dubia,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Staurosirella,pinnata,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Araphid,Tetracyclus,spp.,NA,V356220_LXXXX,4,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,NA,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Amphora,coffeaeformis,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,spp.,NA,V356220_LXXXX,4,1,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Cymbella,cymbiformis,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Encyonema,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Asymmetric_Biraphid,Gomphoneis,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,NA,spp.,NA,V356220_LXXXX,4,19,Megan O'toole,,,,
Diatom,Centric,Actinocyclus,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Alveophora,americana,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,spp.,NA,V356220_LXXXX,4,10,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,ambigua,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,canadensis,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,pusilla,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,subarctica,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Aulocoseira,tenella,NA,V356220_LXXXX,4,5,Megan O'toole,,,,
Diatom,Centric,Chaetoceros,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Cyclostephanos,tholiformis,NA,V356220_LXXXX,4,2,Megan O'toole,,,,
Diatom,Centric,Cyclotella,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Lindavia,rossii,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Centric,Pliocaenicus,spp.,NA,V356220_LXXXX,4,3,Megan O'toole,,,,
Diatom,Centric,Stephanodiscus,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,musculus,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Epithemioid,Epithemia,Rhopalodia,NA,V356220_LXXXX,4,2,Megan O'toole,,,,
Diatom,Eunotioid,NA,spp.,NA,V356220_LXXXX,4,1,Megan O'toole,,,,
Diatom,Eunotioid,Eunotia,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Eunotioid,Semiorbis,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Monoraphid,NA,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Monoraphid,Cocconeis,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,apiculatum,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Monoraphid,Planothidium,delicatulum,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Nitzschioid,NA,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Nitzschioid,Nitzschia,fonticola,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Surirelloid,Surirella,amphioxys,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,NA,spp.,NA,V356220_LXXXX,4,6,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Anomoeneis,sculpta,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Craticula,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Geissleria,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Symmetric_Biraphid,Navicula,spp.,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Diatom,Unknown_Fragment,NA,NA,NA,V356220_LXXXX,4,82,Megan O'toole,,,,
Phytolith,Acicular,NA,NA,NA,V356220_LXXXX,4,6,Megan O'toole,,,,
Phytolith,Acute,NA,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Acute,Arcuate,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Bilobate,NA,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Blocky,NA,NA,NA,V356220_LXXXX,4,14,Megan O'toole,,,,
Phytolith,Brachiate,NA,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Bulliform_flabellate,NA,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Elongate,NA,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Elongate,Arcuate_type_1,NA,NA,V356220_LXXXX,4,1,Megan O'toole,,,,
Phytolith,Elongate,Dentate,NA,NA,V356220_LXXXX,4,2,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_1,NA,NA,V356220_LXXXX,4,8,Megan O'toole,,,,
Phytolith,Elongate,Entire_type_2,NA,NA,V356220_LXXXX,4,15,Megan O'toole,,,,
Phytolith,Elongate,Sinuate,NA,NA,V356220_LXXXX,4,5,Megan O'toole,,,,
Phytolith,Oblong,Psilate,NA,NA,V356220_LXXXX,4,12,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_1,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Polygonal,Tabular_type_2,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
Phytolith,Polyhedral,Sclereid,NA,NA,V356220_LXXXX,4,11,Megan O'toole,,,,
Phytolith,Rondel,NA,NA,NA,V356220_LXXXX,4,9,Megan O'toole,,,,
Phytolith,Spheroid,Granulate,NA,NA,V356220_LXXXX,4,3,Megan O'toole,,,,
Phytolith,Spheroid,Psilate,NA,NA,V356220_LXXXX,4,1,Megan O'toole,,,,
Phytolith,Spheroid,Ornate,NA,NA,V356220_LXXXX,4,13,Megan O'toole,,,,
Phytolith,Spheroid,Plicate,NA,NA,V356220_LXXXX,4,3,Megan O'toole,,,,
Phytolith,Tracheary_annulate,NA,NA,NA,V356220_LXXXX,4,9,Megan O'toole,,,,
Phytolith,Cross,NA,NA,NA,V356220_LXXXX,4,0,Megan O'toole,,,,
